collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,departure_date,departure_time,arrival_date,arrival_time,departure_timestamp,arrival_timestamp,delay,platform,prognosis_departure,prognosis_arrival,prognosis_platform,capacity1st,capacity2nd,board_type,request_time,request_date
2025-04-06,17:43:13,8505000,Luzern,IC,21,SBB,Basel SBB,2025-02-01,12:05:00,,,12:05:00,,,,,,,,,arrival,12:00,2025-02-01
2025-04-06,17:43:13,8505000,Luzern,S,1,SBB,Baar,2025-02-01,12:07:00,,,12:07:00,,,,,,,,,arrival,12:00,2025-02-01
2025-04-06,17:43:13,8505000,Luzern,S,1,SBB,Sursee,2025-02-01,12:15:00,,,12:15:00,,,,,,,,,arrival,12:00,2025-02-01
2025-04-06,17:43:13,8505000,Luzern,S,5,ZB,Giswil,2025-02-01,12:16:00,,,12:16:00,,,14,,,,,,arrival,12:00,2025-02-01
2025-04-06,17:43:13,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-02-01,12:21:00,,,12:21:00,,,3,,,,,,arrival,12:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,9,SBB,Lenzburg,2025-02-01,12:58:00,,,12:58:00,,,10,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,4,ZB,Stans,2025-02-01,13:01:00,,,13:01:00,,,14,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,IR,15,SBB,Lausanne,2025-02-01,13:01:00,,,13:01:00,,,4,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-02-01,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,RE,7,BLS-bls,Bern,2025-02-01,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-02-01,13:05:00,,,13:05:00,,,,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,1,SBB,Baar,2025-02-01,13:07:00,,,13:07:00,,,,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,1,SBB,Sursee,2025-02-01,13:15:00,,,13:15:00,,,,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,5,ZB,Giswil,2025-02-01,13:16:00,,,13:16:00,,,14,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-02-01,13:21:00,,,13:21:00,,,2,,,,,,arrival,13:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,9,SBB,Lenzburg,2025-02-01,13:58:00,,,13:58:00,,,10,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,4,ZB,Stans,2025-02-01,14:01:00,,,14:01:00,,,14,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,IR,15,SBB,Lausanne,2025-02-01,14:01:00,,,14:01:00,,,4,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-02-01,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,RE,7,BLS-bls,Bern,2025-02-01,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,IC,21,SBB,Basel SBB,2025-02-01,14:05:00,,,14:05:00,,,,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,1,SBB,Baar,2025-02-01,14:07:00,,,14:07:00,,,,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,1,SBB,Sursee,2025-02-01,14:15:00,,,14:15:00,,,,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,S,5,ZB,Giswil,2025-02-01,14:16:00,,,14:16:00,,,14,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:14,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-02-01,14:21:00,,,14:21:00,,,3,,,,,,arrival,14:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,9,SBB,Lenzburg,2025-02-01,14:58:00,,,14:58:00,,,10,,,,,,arrival,15:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,4,ZB,Stans,2025-02-01,15:01:00,,,15:01:00,,,14,,,,,,arrival,15:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,IR,15,SBB,Lausanne,2025-02-01,15:01:00,,,15:01:00,,,4,,,,,,arrival,15:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-02-01,15:03:00,,,15:03:00,,,5,,,,,,arrival,15:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,RE,7,BLS-bls,Bern,2025-02-01,15:03:00,,,15:03:00,,,5,,,,,,arrival,15:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-02-01,15:05:00,,,15:05:00,,,,,,,,,arrival,15:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,1,SBB,Baar,2025-02-01,15:07:00,,,15:07:00,,,,,,,,,arrival,15:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,1,SBB,Sursee,2025-02-01,15:15:00,,,15:15:00,,,,,,,,,arrival,15:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,5,ZB,Giswil,2025-02-01,15:16:00,,,15:16:00,,,14,,,,,,arrival,15:00,2025-02-01
