collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,departure_date,departure_time,arrival_date,arrival_time,departure_timestamp,arrival_timestamp,delay,platform,prognosis_departure,prognosis_arrival,prognosis_platform,capacity1st,capacity2nd,board_type,request_time,request_date
2025-04-06,17:47:08,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,08:07:00,,,08:07:00,,,,,,,,,arrival,08:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,ICE,000003,SBB,Basel Bad Bf,2025-02-07,09:00:00,,,09:00:00,,,11,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,09:02:00,,,09:02:00,,,,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,09:02:00,,,09:02:00,,,,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,EC,000458,SBB,Basel Bad Bf,2025-02-07,09:04:00,,,09:04:00,,,10,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,09:05:00,,,09:05:00,,,,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,09:05:00,,,09:05:00,,,,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,IR,35,SBB,Bern,2025-02-07,09:06:00,,,09:06:00,,,,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,09:07:00,,,09:07:00,,,,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,09:08:00,,,09:08:00,,,,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,09:09:00,,,09:09:00,,,,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,19,SBB,Effretikon,2025-02-07,09:09:00,,,09:09:00,,,,,,,,,arrival,09:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,11,SBB,Aarau,2025-02-07,10:00:00,,,10:00:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,10:02:00,,,10:02:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,10:02:00,,,10:02:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,10:05:00,,,10:05:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,10:05:00,,,10:05:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,NJ,000471,SBB,Basel Bad Bf,2025-02-07,10:05:00,,,10:05:00,,,11,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,IR,35,SBB,Bern,2025-02-07,10:06:00,,,10:06:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,10:07:00,,,10:07:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,10:08:00,,,10:08:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,10:09:00,,,10:09:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:09,8503000,Zürich HB,S,19,SBB,Effretikon,2025-02-07,10:09:00,,,10:09:00,,,,,,,,,arrival,10:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-02-07,11:00:00,,,11:00:00,,,16,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,11:02:00,,,11:02:00,,,,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,11:02:00,,,11:02:00,,,,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,11:05:00,,,11:05:00,,,,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,11:05:00,,,11:05:00,,,,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,IR,35,SBB,Bern,2025-02-07,11:06:00,,,11:06:00,,,,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,11:07:00,,,11:07:00,,,,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,11:08:00,,,11:08:00,,,,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,11:09:00,,,11:09:00,,,,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,19,SBB,Effretikon,2025-02-07,11:09:00,,,11:09:00,,,,,,,,,arrival,11:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,EC,000151,SBB,Basel Bad Bf,2025-02-07,12:00:00,,,12:00:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,12:02:00,,,12:02:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,12:02:00,,,12:02:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,12:05:00,,,12:05:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,12:05:00,,,12:05:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,IR,35,SOB-sob,Bern,2025-02-07,12:06:00,,,12:06:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,12:07:00,,,12:07:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,12:08:00,,,12:08:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,12:09:00,,,12:09:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:10,8503000,Zürich HB,S,19,SBB,Effretikon,2025-02-07,12:09:00,,,12:09:00,,,,,,,,,arrival,12:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-02-07,13:00:00,,,13:00:00,,,11,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,13:02:00,,,13:02:00,,,,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,13:02:00,,,13:02:00,,,,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,13:05:00,,,13:05:00,,,,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,13:05:00,,,13:05:00,,,,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,IR,35,SOB-sob,Bern,2025-02-07,13:06:00,,,13:06:00,,,,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,13:07:00,,,13:07:00,,,,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,13:08:00,,,13:08:00,,,,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,13:09:00,,,13:09:00,,,,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,19,SBB,Effretikon,2025-02-07,13:09:00,,,13:09:00,,,,,,,,,arrival,13:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-02-07,14:00:00,,,14:00:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,14:02:00,,,14:02:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,14:02:00,,,14:02:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,14:05:00,,,14:05:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,14:05:00,,,14:05:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,IR,35,SOB-sob,Bern,2025-02-07,14:06:00,,,14:06:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,14:07:00,,,14:07:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,14:08:00,,,14:08:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,14:09:00,,,14:09:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,19,SBB,Effretikon,2025-02-07,14:09:00,,,14:09:00,,,,,,,,,arrival,14:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-02-07,15:00:00,,,15:00:00,,,5,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,15:02:00,,,15:02:00,,,,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,15:02:00,,,15:02:00,,,,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,15:05:00,,,15:05:00,,,,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,15:05:00,,,15:05:00,,,,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,IR,35,SOB-sob,Bern,2025-02-07,15:06:00,,,15:06:00,,,,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,15:07:00,,,15:07:00,,,,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,15:08:00,,,15:08:00,,,,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,15:09:00,,,15:09:00,,,,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:11,8503000,Zürich HB,S,19,SBB,Effretikon,2025-02-07,15:09:00,,,15:09:00,,,,,,,,,arrival,15:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,ICE,000073,SBB,Basel Bad Bf,2025-02-07,16:00:00,,,16:00:00,,,13,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,16:02:00,,,16:02:00,,,,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,16:02:00,,,16:02:00,,,,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,16:05:00,,,16:05:00,,,,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,16:05:00,,,16:05:00,,,,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,IR,35,SOB-sob,Bern,2025-02-07,16:06:00,,,16:06:00,,,,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,10,SZU,Zürich Triemli,2025-02-07,16:07:00,,,16:07:00,,,22,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,16:07:00,,,16:07:00,,,,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,16:08:00,,,16:08:00,,,,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,16:09:00,,,16:09:00,,,,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,19,SBB,Effretikon,2025-02-07,16:09:00,,,16:09:00,,,,,,,,,arrival,16:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,EC,000009,SBB,Basel Bad Bf,2025-02-07,17:00:00,,,17:00:00,,,14,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,4,SZU,Langnau-Gattikon,2025-02-07,17:01:00,,,17:01:00,,,21,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,17:02:00,,,17:02:00,,,,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,17:02:00,,,17:02:00,,,,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,17:05:00,,,17:05:00,,,,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,17:05:00,,,17:05:00,,,,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,IR,35,SBB,Bern,2025-02-07,17:06:00,,,17:06:00,,,,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,10,SZU,Zürich Triemli,2025-02-07,17:07:00,,,17:07:00,,,22,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,17:07:00,,,17:07:00,,,,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:12,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,17:08:00,,,17:08:00,,,,,,,,,arrival,17:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,ICE,000075,SBB,Basel Bad Bf,2025-02-07,18:00:00,,,18:00:00,,,10,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,4,SZU,Langnau-Gattikon,2025-02-07,18:01:00,,,18:01:00,,,21,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,18:02:00,,,18:02:00,,,,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,3,SBB,Bülach,2025-02-07,18:02:00,,,18:02:00,,,,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,18:05:00,,,18:05:00,,,,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,18:05:00,,,18:05:00,,,,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,IR,35,SBB,Bern,2025-02-07,18:06:00,,,18:06:00,,,,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,10,SZU,Zürich Triemli,2025-02-07,18:07:00,,,18:07:00,,,22,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,18:07:00,,,18:07:00,,,,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,18:08:00,,,18:08:00,,,,,,,,,arrival,18:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-02-07,19:00:00,,,19:00:00,,,10,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,4,SZU,Langnau-Gattikon,2025-02-07,19:01:00,,,19:01:00,,,21,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,19:02:00,,,19:02:00,,,,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,3,SBB,Bülach,2025-02-07,19:02:00,,,19:02:00,,,,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,19:05:00,,,19:05:00,,,,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,19:05:00,,,19:05:00,,,,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,IR,35,SBB,Bern,2025-02-07,19:06:00,,,19:06:00,,,,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,10,SZU,Zürich Triemli,2025-02-07,19:07:00,,,19:07:00,,,22,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,19:07:00,,,19:07:00,,,,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,19:08:00,,,19:08:00,,,,,,,,,arrival,19:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,ICE,000077,SBB,Basel Bad Bf,2025-02-07,20:00:00,,,20:00:00,,,9,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,20:02:00,,,20:02:00,,,,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,20:02:00,,,20:02:00,,,,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,20:05:00,,,20:05:00,,,,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,20:05:00,,,20:05:00,,,,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,IR,35,SOB-sob,Bern,2025-02-07,20:06:00,,,20:06:00,,,,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,20:07:00,,,20:07:00,,,,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,20:08:00,,,20:08:00,,,,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,20:09:00,,,20:09:00,,,,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:13,8503000,Zürich HB,S,19,SBB,Pfäffikon ZH,2025-02-07,20:09:00,,,20:09:00,,,,,,,,,arrival,20:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-02-07,21:00:00,,,21:00:00,,,16,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,21:02:00,,,21:02:00,,,,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,21:02:00,,,21:02:00,,,,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,21:05:00,,,21:05:00,,,,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,21:05:00,,,21:05:00,,,,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,IR,35,SOB-sob,Bern,2025-02-07,21:06:00,,,21:06:00,,,,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,IR,36,SBB,Zürich Flughafen,2025-02-07,21:07:00,,,21:07:00,,,,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,21:08:00,,,21:08:00,,,,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,21:09:00,,,21:09:00,,,,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,19,SBB,Effretikon,2025-02-07,21:09:00,,,21:09:00,,,31,,,,,,arrival,21:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,ICE,000079,SBB,Basel Bad Bf,2025-02-07,22:00:00,,,22:00:00,,,12,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,22:02:00,,,22:02:00,,,,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,22:02:00,,,22:02:00,,,,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,22:05:00,,,22:05:00,,,,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,5,SBB,Pfäffikon SZ,2025-02-07,22:05:00,,,22:05:00,,,,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,22:08:00,,,22:08:00,,,,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,22:09:00,,,22:09:00,,,,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,14,SBB,Zürich Altstetten,2025-02-07,22:10:00,,,22:10:00,,,,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,7,SBB,Winterthur,2025-02-07,22:10:00,,,22:10:00,,,,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,4,SZU,Langnau-Gattikon,2025-02-07,22:11:00,,,22:11:00,,,21,,,,,,arrival,22:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-02-07,23:00:00,,,23:00:00,,,14,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,9,SBB,Uster,2025-02-07,23:02:00,,,23:02:00,,,,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-02-07,23:02:00,,,23:02:00,,,,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,IC,8,SBB,Bern,2025-02-07,23:02:00,,,23:02:00,,,,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-07,23:05:00,,,23:05:00,,,,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,5,SBB,Rapperswil SG,2025-02-07,23:05:00,,,23:05:00,,,,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,15,SBB,Niederweningen,2025-02-07,23:08:00,,,23:08:00,,,,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,24,SBB,Zug,2025-02-07,23:09:00,,,23:09:00,,,,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,14,SBB,Zürich Altstetten,2025-02-07,23:10:00,,,23:10:00,,,,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:14,8503000,Zürich HB,S,7,SBB,Winterthur,2025-02-07,23:10:00,,,23:10:00,,,,,,,,,arrival,23:00,2025-02-07
2025-04-06,17:47:15,8503000,Zürich HB,RE,002560,SBB,Zug,2025-02-08,04:55:00,,,04:55:00,,,3,,,,,,arrival,05:00,2025-02-08
2025-04-06,17:47:15,8503000,Zürich HB,S,16,SBB,Rapperswil SG,2025-02-08,05:11:00,,,05:11:00,,,,,,,,,arrival,05:00,2025-02-08
2025-04-06,17:47:15,8503000,Zürich HB,S,14,SBB,Rapperswil SG,2025-02-08,05:12:00,,,05:12:00,,,,,,,,,arrival,05:00,2025-02-08
2025-04-06,17:47:15,8503000,Zürich HB,S,019016,SBB,Ziegelbrücke,2025-02-08,05:12:00,,,05:12:00,,,,,,,,,arrival,05:00,2025-02-08
2025-04-06,17:47:15,8503000,Zürich HB,S,019010,SBB,Winterthur,2025-02-08,05:12:00,,,05:12:00,,,43/44,,,,,,arrival,05:00,2025-02-08
2025-04-06,17:47:15,8503000,Zürich HB,S,12,SBB,Brugg AG,2025-02-08,05:15:00,,,05:15:00,,,,,,,,,arrival,05:00,2025-02-08
2025-04-06,17:47:15,8503000,Zürich HB,IR,002155,SBB,Bern,2025-02-08,05:28:00,,,05:28:00,,,3,,,,,,arrival,05:00,2025-02-08
2025-04-06,17:47:15,8503000,Zürich HB,S,8,SBB,Winterthur,2025-02-08,05:35:00,,,05:35:00,,,,,,,,,arrival,05:00,2025-02-08
2025-04-06,17:47:15,8503000,Zürich HB,S,7,SBB,Winterthur,2025-02-08,05:40:00,,,05:40:00,,,,,,,,,arrival,05:00,2025-02-08
2025-04-06,17:47:15,8503000,Zürich HB,S,12,SBB,Winterthur,2025-02-08,05:42:00,,,05:42:00,,,,,,,,,arrival,05:00,2025-02-08
