collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,departure_date,departure_time,arrival_date,arrival_time,departure_timestamp,arrival_timestamp,delay,platform,prognosis_departure,prognosis_arrival,prognosis_platform,capacity1st,capacity2nd,board_type,request_time,request_date
2025-04-06,16:02:12,8503000,Zürich HB,ICE,000075,SBB,Basel Bad Bf,2025-01-01,18:00:00,,,18:00:00,,,11,,,,,,arrival,18:00,2025-01-01
2025-04-06,16:02:12,8503000,Zürich HB,S,9,SBB,Uster,2025-01-01,18:02:00,,,18:02:00,,,,,,,,,arrival,18:00,2025-01-01
2025-04-06,16:02:12,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-01,18:02:00,,,18:02:00,,,,,,,,,arrival,18:00,2025-01-01
2025-04-06,16:02:12,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-01,19:00:00,,,19:00:00,,,10,,,,,,arrival,19:00,2025-01-01
2025-04-06,16:02:12,8503000,Zürich HB,S,9,SBB,Uster,2025-01-01,19:02:00,,,19:02:00,,,,,,,,,arrival,19:00,2025-01-01
2025-04-06,16:02:12,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-01,19:02:00,,,19:02:00,,,,,,,,,arrival,19:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,ICE,000077,SBB,Basel Bad Bf,2025-01-01,20:00:00,,,20:00:00,,,12,,,,,,arrival,20:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,S,9,SBB,Uster,2025-01-01,20:02:00,,,20:02:00,,,,,,,,,arrival,20:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-01,20:02:00,,,20:02:00,,,,,,,,,arrival,20:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-01,21:00:00,,,21:00:00,,,33,,,,,,arrival,21:00,2025-01-01
