collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,scheduled_departure,scheduled_arrival,departure_delay,arrival_delay,platform,departure_prognosis,arrival_prognosis,board_type
2025-04-04,16:05:55,8505000,Luzern,S,1,SBB,Sursee,2025-03-07 07:44:00,,,,9,1741329840,,departure
2025-04-04,16:05:55,8505000,Luzern,S,41,ZB,Horw,2025-03-07 07:49:00,,,,15,1741330140,,departure
2025-04-04,16:05:55,8505000,Luzern,S,1,SBB,Baar,2025-03-07 07:51:00,,,,3,1741330260,,departure
2025-04-04,16:05:55,8505000,Luzern,IC,21,SBB,Basel SBB,2025-03-07 07:54:00,,,,7,1741330440,,departure
2025-04-04,16:05:55,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-07 07:57:00,,,,5,1741330620,,departure
2025-04-04,16:05:55,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-03-07 07:57:00,,,,5,1741330620,,departure
2025-04-04,16:05:55,8505000,Luzern,S,4,ZB,Stans,2025-03-07 07:57:00,,,,13,1741330620,,departure
2025-04-04,16:05:55,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-07 08:00:00,,,,8,1741330800,,departure
2025-04-04,16:05:55,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-07 08:02:00,,,,10B,1741330920,,departure
2025-04-04,16:05:55,8505000,Luzern,RE,24,SBB,Olten,2025-03-07 08:05:00,,,,9,1741331100,,departure
2025-04-04,16:05:55,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-07 08:06:00,,,,14,1741331160,,departure
2025-04-04,16:05:55,8505000,Luzern,S,3,SBB,Brunnen,2025-03-07 08:06:00,,,,11,1741331160,,departure
2025-04-04,16:05:56,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-07 23:58:00,,,,10,1741388280,,arrival
2025-04-04,16:05:59,8505000,Luzern,RE,24,SBB,Olten,2025-03-08 00:05:00,,,,11,1741388700,,departure
2025-04-04,16:05:59,8505000,Luzern,S,3,SBB,Brunnen,2025-03-08 00:06:00,,,,8,1741388760,,departure
2025-04-04,16:05:59,8505000,Luzern,S,9,SBB,Beinwil am See,2025-03-08 00:10:00,,,,10B,1741389000,,departure
2025-04-04,16:05:59,8505000,Luzern,S,5,ZB,Giswil,2025-03-08 00:12:00,,,,14,1741389120,,departure
2025-04-04,16:05:59,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-08 00:16:00,,,,5B-D,1741389360,,departure
2025-04-04,16:05:59,8505000,Luzern,S,6,BLS-bls,Willisau,2025-03-08 00:16:00,,,,5B-D,1741389360,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Zug,2025-03-08 00:21:00,,,,11,1741389660,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Olten,2025-03-08 00:30:00,,,,6,1741390200,,departure
2025-04-04,16:05:59,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-08 00:32:00,,,,14,1741390320,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,002600,SBB,Zürich HB,2025-03-08 00:35:00,,,,7,1741390500,,departure
2025-04-04,16:05:59,8505000,Luzern,S,3,SBB,Erstfeld,2025-03-08 00:39:00,,,,10,1741390740,,departure
2025-04-04,16:05:59,8505000,Luzern,S,5,ZB,Giswil,2025-03-08 00:42:00,,,,13B,1741390920,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,002344,SBB,Basel SBB,2025-03-08 00:47:00,,,,9,1741391220,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Zug,2025-03-08 00:51:00,,,,7,1741391460,,departure
2025-04-04,16:05:59,8505000,Luzern,S,4,ZB,Stans,2025-03-08 01:02:00,,,,14,1741392120,,departure
2025-04-04,16:05:59,8505000,Luzern,SN,1,SBB,Olten,2025-03-08 01:30:00,,,,8,1741393800,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,002602,SBB,Zürich HB,2025-03-08 01:35:00,,,,7,1741394100,,departure
2025-04-04,16:05:59,8505000,Luzern,SN,1,SBB,Olten,2025-03-08 02:30:00,,,,8,1741397400,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,002604,SBB,Zürich HB,2025-03-08 02:35:00,,,,7,1741397700,,departure
2025-04-04,16:05:59,8505000,Luzern,SN,1,SBB,Sursee,2025-03-08 03:30:00,,,,8,1741401000,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,002606,SBB,Zürich HB,2025-03-08 03:35:00,,,,7,1741401300,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Turgi,2025-03-08 04:21:00,,,,6CD,1741404060,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,002562,SBB,Zürich Flughafen,2025-03-08 04:52:00,,,,6,1741405920,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-03-08 04:54:00,,,,7,1741406040,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,24,SBB,Olten,2025-03-08 04:58:00,,,,4CD,1741406280,,departure
2025-04-04,16:05:59,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-08 05:02:00,,,,11B,1741406520,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-08 05:04:00,,,,15,1741406640,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Sursee,2025-03-08 05:14:00,,,,11B,1741407240,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Baar,2025-03-08 05:21:00,,,,8B,1741407660,,departure
2025-04-04,16:05:59,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-08 05:27:00,,,,14,1741408020,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-08 05:35:00,,,,5,1741408500,,departure
2025-04-04,16:05:59,8505000,Luzern,S,3,SBB,Arth-Goldau,2025-03-08 05:39:00,,,,11,1741408740,,departure
2025-04-04,16:05:59,8505000,Luzern,S,5,ZB,Giswil,2025-03-08 05:42:00,,,,13,1741408920,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Sursee,2025-03-08 05:44:00,,,,8,1741409040,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Baar,2025-03-08 05:51:00,,,,5,1741409460,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,26,SBB,Basel SBB,2025-03-08 05:54:00,,,,6,1741409640,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-08 05:57:00,,,,7,1741409820,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-03-08 05:57:00,,,,7,1741409820,,departure
2025-04-04,16:05:59,8505000,Luzern,S,4,ZB,Stans,2025-03-08 05:57:00,,,,14,1741409820,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-08 06:00:00,,,,9,1741410000,,departure
2025-04-04,16:05:59,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-08 06:02:00,,,,11B,1741410120,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,24,SBB,Olten,2025-03-08 06:05:00,,,,8,1741410300,,departure
2025-04-04,16:05:59,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-08 06:06:00,,,,12,1741410360,,departure
2025-04-04,16:05:59,8505000,Luzern,S,3,SBB,Brunnen,2025-03-08 06:06:00,,,,11,1741410360,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,70,SBB,Zürich HB,2025-03-08 06:09:00,,,,3,1741410540,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-08 06:10:00,,,,13BC,1741410600,,departure
2025-04-04,16:05:59,8505000,Luzern,S,5,ZB,Giswil,2025-03-08 06:12:00,,,,14,1741410720,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Sursee,2025-03-08 06:14:00,,,,6,1741410840,,departure
2025-04-04,16:05:59,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-08 06:16:00,,,,10,1741410960,,departure
2025-04-04,16:05:59,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-08 06:16:00,,,,10,1741410960,,departure
2025-04-04,16:05:59,8505000,Luzern,IC,21,SBB,Lugano,2025-03-08 06:18:00,,,,7,1741411080,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Baar,2025-03-08 06:21:00,,,,8,1741411260,,departure
2025-04-04,16:05:59,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-08 06:27:00,,,,14,1741411620,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-08 06:30:00,,,,4,1741411800,,departure
2025-04-04,16:05:59,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-08 06:32:00,,,,8B,1741411920,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-08 06:35:00,,,,5,1741412100,,departure
2025-04-04,16:05:59,8505000,Luzern,S,3,SBB,Arth-Goldau,2025-03-08 06:39:00,,,,3,1741412340,,departure
2025-04-04,16:05:59,8505000,Luzern,S,5,ZB,Giswil,2025-03-08 06:42:00,,,,14,1741412520,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Sursee,2025-03-08 06:44:00,,,,10,1741412640,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Baar,2025-03-08 06:51:00,,,,3,1741413060,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-03-08 06:54:00,,,,7,1741413240,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-03-08 06:57:00,,,,5,1741413420,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-08 06:57:00,,,,5,1741413420,,departure
2025-04-04,16:05:59,8505000,Luzern,S,4,ZB,Stans,2025-03-08 06:57:00,,,,14,1741413420,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-08 07:00:00,,,,9,1741413600,,departure
2025-04-04,16:05:59,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-08 07:02:00,,,,8,1741413720,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,24,SBB,Olten,2025-03-08 07:05:00,,,,10,1741413900,,departure
2025-04-04,16:05:59,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-08 07:06:00,,,,13,1741413960,,departure
2025-04-04,16:05:59,8505000,Luzern,S,3,SBB,Brunnen,2025-03-08 07:06:00,,,,11,1741413960,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,70,SBB,Zürich Flughafen,2025-03-08 07:09:00,,,,4,1741414140,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-08 07:10:00,,,,12,1741414200,,departure
2025-04-04,16:05:59,8505000,Luzern,S,5,ZB,Giswil,2025-03-08 07:12:00,,,,14,1741414320,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Sursee,2025-03-08 07:14:00,,,,3,1741414440,,departure
2025-04-04,16:05:59,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-08 07:16:00,,,,5,1741414560,,departure
2025-04-04,16:05:59,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-08 07:16:00,,,,5,1741414560,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,26,SOB-sob,Locarno,2025-03-08 07:18:00,,,,7,1741414680,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Baar,2025-03-08 07:21:00,,,,8,1741414860,,departure
2025-04-04,16:05:59,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-08 07:27:00,,,,14,1741415220,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-08 07:30:00,,,,6,1741415400,,departure
2025-04-04,16:05:59,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-08 07:32:00,,,,3,1741415520,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-08 07:35:00,,,,7,1741415700,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-03-08 07:39:00,,,,4,1741415940,,departure
2025-04-04,16:05:59,8505000,Luzern,S,5,ZB,Giswil,2025-03-08 07:42:00,,,,14,1741416120,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Sursee,2025-03-08 07:44:00,,,,9,1741416240,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Baar,2025-03-08 07:51:00,,,,3,1741416660,,departure
2025-04-04,16:05:59,8505000,Luzern,IC,21,SBB,Basel SBB,2025-03-08 07:54:00,,,,7,1741416840,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-08 07:57:00,,,,4,1741417020,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-03-08 07:57:00,,,,4,1741417020,,departure
2025-04-04,16:05:59,8505000,Luzern,S,4,ZB,Stans,2025-03-08 07:57:00,,,,14,1741417020,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-08 08:00:00,,,,8,1741417200,,departure
2025-04-04,16:05:59,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-08 08:02:00,,,,11,1741417320,,departure
2025-04-04,16:05:59,8505000,Luzern,RE,24,SBB,Olten,2025-03-08 08:05:00,,,,9,1741417500,,departure
2025-04-04,16:05:59,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-08 08:06:00,,,,13,1741417560,,departure
2025-04-04,16:05:59,8505000,Luzern,S,3,SBB,Brunnen,2025-03-08 08:06:00,,,,11,1741417560,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,70,SBB,Zürich HB,2025-03-08 08:09:00,,,,5,1741417740,,departure
2025-04-04,16:05:59,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-08 08:10:00,,,,12,1741417800,,departure
2025-04-04,16:05:59,8505000,Luzern,S,5,ZB,Giswil,2025-03-08 08:12:00,,,,14,1741417920,,departure
2025-04-04,16:05:59,8505000,Luzern,S,1,SBB,Sursee,2025-03-08 08:14:00,,,,4,1741418040,,departure
2025-04-04,16:05:59,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-08 08:16:00,,,,6,1741418160,,departure
2025-04-04,16:05:59,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-08 08:16:00,,,,6,1741418160,,departure
2025-04-04,16:06:00,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-08 23:58:00,,,,11,1741474680,,arrival
2025-04-04,16:06:03,8505000,Luzern,RE,24,SBB,Olten,2025-03-09 00:05:00,,,,10,1741475100,,departure
2025-04-04,16:06:03,8505000,Luzern,S,3,SBB,Brunnen,2025-03-09 00:06:00,,,,8,1741475160,,departure
2025-04-04,16:06:03,8505000,Luzern,S,9,SBB,Beinwil am See,2025-03-09 00:10:00,,,,11,1741475400,,departure
2025-04-04,16:06:03,8505000,Luzern,S,5,ZB,Giswil,2025-03-09 00:12:00,,,,14,1741475520,,departure
2025-04-04,16:06:03,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-09 00:16:00,,,,5,1741475760,,departure
2025-04-04,16:06:03,8505000,Luzern,S,6,BLS-bls,Willisau,2025-03-09 00:16:00,,,,5,1741475760,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Zug,2025-03-09 00:21:00,,,,10,1741476060,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Olten,2025-03-09 00:30:00,,,,7,1741476600,,departure
2025-04-04,16:06:03,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-09 00:32:00,,,,14,1741476720,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,002600,SBB,Zürich HB,2025-03-09 00:35:00,,,,6,1741476900,,departure
2025-04-04,16:06:03,8505000,Luzern,S,3,SBB,Erstfeld,2025-03-09 00:39:00,,,,2,1741477140,,departure
2025-04-04,16:06:03,8505000,Luzern,S,5,ZB,Giswil,2025-03-09 00:42:00,,,,13B,1741477320,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,002344,SBB,Basel SBB,2025-03-09 00:47:00,,,,9,1741477620,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Zug,2025-03-09 00:51:00,,,,7,1741477860,,departure
2025-04-04,16:06:03,8505000,Luzern,S,4,ZB,Stans,2025-03-09 01:02:00,,,,14,1741478520,,departure
2025-04-04,16:06:03,8505000,Luzern,SN,1,SBB,Olten,2025-03-09 01:30:00,,,,8,1741480200,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,002602,SBB,Zürich HB,2025-03-09 01:35:00,,,,7,1741480500,,departure
2025-04-04,16:06:03,8505000,Luzern,SN,1,SBB,Olten,2025-03-09 02:30:00,,,,10,1741483800,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,002604,SBB,Zürich HB,2025-03-09 02:35:00,,,,7,1741484100,,departure
2025-04-04,16:06:03,8505000,Luzern,SN,1,SBB,Sursee,2025-03-09 03:30:00,,,,8B,1741487400,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,002606,SBB,Zürich HB,2025-03-09 03:35:00,,,,7,1741487700,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Turgi,2025-03-09 04:21:00,,,,6CD,1741490460,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,002562,SBB,Zürich Flughafen,2025-03-09 04:52:00,,,,6,1741492320,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-03-09 04:54:00,,,,7,1741492440,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,24,SBB,Olten,2025-03-09 04:58:00,,,,4CD,1741492680,,departure
2025-04-04,16:06:03,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-09 05:02:00,,,,11B,1741492920,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-09 05:04:00,,,,15,1741493040,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Sursee,2025-03-09 05:14:00,,,,8CD,1741493640,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Baar,2025-03-09 05:21:00,,,,10B,1741494060,,departure
2025-04-04,16:06:03,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-09 05:27:00,,,,14,1741494420,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-09 05:35:00,,,,5,1741494900,,departure
2025-04-04,16:06:03,8505000,Luzern,S,3,SBB,Arth-Goldau,2025-03-09 05:39:00,,,,8B,1741495140,,departure
2025-04-04,16:06:03,8505000,Luzern,S,5,ZB,Giswil,2025-03-09 05:42:00,,,,13,1741495320,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Sursee,2025-03-09 05:44:00,,,,10,1741495440,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Baar,2025-03-09 05:51:00,,,,5,1741495860,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,26,SBB,Basel SBB,2025-03-09 05:54:00,,,,6,1741496040,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-09 05:57:00,,,,7,1741496220,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-03-09 05:57:00,,,,7,1741496220,,departure
2025-04-04,16:06:03,8505000,Luzern,S,4,ZB,Stans,2025-03-09 05:57:00,,,,14,1741496220,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-09 06:00:00,,,,9,1741496400,,departure
2025-04-04,16:06:03,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-09 06:02:00,,,,11B,1741496520,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,24,SBB,Olten,2025-03-09 06:05:00,,,,8,1741496700,,departure
2025-04-04,16:06:03,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-09 06:06:00,,,,12,1741496760,,departure
2025-04-04,16:06:03,8505000,Luzern,S,3,SBB,Brunnen,2025-03-09 06:06:00,,,,11,1741496760,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,70,SBB,Zürich HB,2025-03-09 06:09:00,,,,3,1741496940,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-09 06:10:00,,,,13BC,1741497000,,departure
2025-04-04,16:06:03,8505000,Luzern,S,5,ZB,Giswil,2025-03-09 06:12:00,,,,14,1741497120,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Sursee,2025-03-09 06:14:00,,,,6,1741497240,,departure
2025-04-04,16:06:03,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-09 06:16:00,,,,10B-D,1741497360,,departure
2025-04-04,16:06:03,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-09 06:16:00,,,,10B-D,1741497360,,departure
2025-04-04,16:06:03,8505000,Luzern,IC,21,SBB,Lugano,2025-03-09 06:18:00,,,,7,1741497480,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Baar,2025-03-09 06:21:00,,,,8,1741497660,,departure
2025-04-04,16:06:03,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-09 06:27:00,,,,14,1741498020,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-09 06:30:00,,,,4,1741498200,,departure
2025-04-04,16:06:03,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-09 06:32:00,,,,8B,1741498320,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-09 06:35:00,,,,5,1741498500,,departure
2025-04-04,16:06:03,8505000,Luzern,S,3,SBB,Arth-Goldau,2025-03-09 06:39:00,,,,3,1741498740,,departure
2025-04-04,16:06:03,8505000,Luzern,S,5,ZB,Giswil,2025-03-09 06:42:00,,,,14,1741498920,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Sursee,2025-03-09 06:44:00,,,,10,1741499040,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Baar,2025-03-09 06:51:00,,,,3,1741499460,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-03-09 06:54:00,,,,7,1741499640,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-03-09 06:57:00,,,,5,1741499820,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-09 06:57:00,,,,5,1741499820,,departure
2025-04-04,16:06:03,8505000,Luzern,S,4,ZB,Stans,2025-03-09 06:57:00,,,,14,1741499820,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-09 07:00:00,,,,9,1741500000,,departure
2025-04-04,16:06:03,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-09 07:02:00,,,,8,1741500120,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,24,SBB,Olten,2025-03-09 07:05:00,,,,10,1741500300,,departure
2025-04-04,16:06:03,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-09 07:06:00,,,,13,1741500360,,departure
2025-04-04,16:06:03,8505000,Luzern,S,3,SBB,Brunnen,2025-03-09 07:06:00,,,,11,1741500360,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,70,SBB,Zürich Flughafen,2025-03-09 07:09:00,,,,4,1741500540,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-09 07:10:00,,,,12,1741500600,,departure
2025-04-04,16:06:03,8505000,Luzern,S,5,ZB,Giswil,2025-03-09 07:12:00,,,,14,1741500720,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Sursee,2025-03-09 07:14:00,,,,3,1741500840,,departure
2025-04-04,16:06:03,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-09 07:16:00,,,,5,1741500960,,departure
2025-04-04,16:06:03,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-09 07:16:00,,,,5,1741500960,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,26,SOB-sob,Locarno,2025-03-09 07:18:00,,,,7,1741501080,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Baar,2025-03-09 07:21:00,,,,8,1741501260,,departure
2025-04-04,16:06:03,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-09 07:27:00,,,,14,1741501620,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-09 07:30:00,,,,6,1741501800,,departure
2025-04-04,16:06:03,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-09 07:32:00,,,,3,1741501920,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-09 07:35:00,,,,7,1741502100,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-03-09 07:39:00,,,,4,1741502340,,departure
2025-04-04,16:06:03,8505000,Luzern,S,5,ZB,Giswil,2025-03-09 07:42:00,,,,14,1741502520,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Sursee,2025-03-09 07:44:00,,,,9,1741502640,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Baar,2025-03-09 07:51:00,,,,3,1741503060,,departure
2025-04-04,16:06:03,8505000,Luzern,IC,21,SBB,Basel SBB,2025-03-09 07:54:00,,,,7,1741503240,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-09 07:57:00,,,,5,1741503420,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-03-09 07:57:00,,,,5,1741503420,,departure
2025-04-04,16:06:03,8505000,Luzern,S,4,ZB,Stans,2025-03-09 07:57:00,,,,14,1741503420,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-09 08:00:00,,,,8,1741503600,,departure
2025-04-04,16:06:03,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-09 08:02:00,,,,10,1741503720,,departure
2025-04-04,16:06:03,8505000,Luzern,RE,24,SBB,Olten,2025-03-09 08:05:00,,,,9,1741503900,,departure
2025-04-04,16:06:03,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-09 08:06:00,,,,13,1741503960,,departure
2025-04-04,16:06:03,8505000,Luzern,S,3,SBB,Brunnen,2025-03-09 08:06:00,,,,11,1741503960,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,70,SBB,Zürich HB,2025-03-09 08:09:00,,,,6,1741504140,,departure
2025-04-04,16:06:03,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-09 08:10:00,,,,12,1741504200,,departure
2025-04-04,16:06:03,8505000,Luzern,S,5,ZB,Giswil,2025-03-09 08:12:00,,,,14,1741504320,,departure
2025-04-04,16:06:03,8505000,Luzern,S,1,SBB,Sursee,2025-03-09 08:14:00,,,,4,1741504440,,departure
2025-04-04,16:06:03,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-09 08:16:00,,,,5,1741504560,,departure
2025-04-04,16:06:03,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-09 08:16:00,,,,5,1741504560,,departure
2025-04-04,16:06:04,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-09 23:58:00,,,,10,1741561080,,arrival
