collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,departure_date,departure_time,arrival_date,arrival_time,departure_timestamp,arrival_timestamp,delay,platform,prognosis_departure,prognosis_arrival,prognosis_platform,capacity1st,capacity2nd,board_type,request_time,request_date,train_id
2025-04-06,16:49:15,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-03,RE_24
2025-04-06,16:49:16,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-03,RE_24
2025-04-06,16:49:17,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-03,RE_24
2025-04-06,16:49:18,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,11:05:00,,,11:05:00,,,9,,,,,,departure,11:00,2025-01-03,RE_24
2025-04-06,16:49:19,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,12:05:00,,,12:05:00,,,9,,,,,,departure,12:00,2025-01-03,RE_24
2025-04-06,16:49:20,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,13:05:00,,,13:05:00,,,9,,,,,,departure,13:00,2025-01-03,RE_24
2025-04-06,16:49:21,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,14:05:00,,,14:05:00,,,9,,,,,,departure,14:00,2025-01-03,RE_24
2025-04-06,16:49:22,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,15:05:00,,,15:05:00,,,9,,,,,,departure,15:00,2025-01-03,RE_24
2025-04-06,16:49:24,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,16:05:00,,,16:05:00,,,9,,,,,,departure,16:00,2025-01-03,RE_24
2025-04-06,16:49:25,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-03,RE_24
2025-04-06,16:49:25,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-03,RE_24
2025-04-06,16:49:26,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-03,RE_24
2025-04-06,16:49:27,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,20:05:00,,,20:05:00,,,9,,,,,,departure,20:00,2025-01-03,RE_24
2025-04-06,16:49:29,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,21:05:00,,,21:05:00,,,9,,,,,,departure,21:00,2025-01-03,RE_24
2025-04-06,16:49:31,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,22:05:00,,,22:05:00,,,10,,,,,,departure,22:00,2025-01-03,RE_24
2025-04-06,16:49:33,8505000,Luzern,RE,24,SBB,Olten,2025-01-03,23:05:00,,,23:05:00,,,7,,,,,,departure,23:00,2025-01-03,RE_24
2025-04-06,16:49:35,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,06:05:00,,,06:05:00,,,8,,,,,,departure,06:00,2025-01-04,RE_24
2025-04-06,16:49:37,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,07:05:00,,,07:05:00,,,10,,,,,,departure,07:00,2025-01-04,RE_24
2025-04-06,16:49:38,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-04,RE_24
2025-04-06,16:49:39,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-04,RE_24
2025-04-06,16:49:40,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-04,RE_24
2025-04-06,16:49:41,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,11:05:00,,,11:05:00,,,9,,,,,,departure,11:00,2025-01-04,RE_24
2025-04-06,16:49:42,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,12:05:00,,,12:05:00,,,9,,,,,,departure,12:00,2025-01-04,RE_24
2025-04-06,16:49:43,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,13:05:00,,,13:05:00,,,9,,,,,,departure,13:00,2025-01-04,RE_24
2025-04-06,16:49:44,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,14:05:00,,,14:05:00,,,9,,,,,,departure,14:00,2025-01-04,RE_24
2025-04-06,16:49:45,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,15:05:00,,,15:05:00,,,9,,,,,,departure,15:00,2025-01-04,RE_24
2025-04-06,16:49:46,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,16:05:00,,,16:05:00,,,10,,,,,,departure,16:00,2025-01-04,RE_24
2025-04-06,16:49:46,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-04,RE_24
2025-04-06,16:49:47,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-04,RE_24
2025-04-06,16:49:48,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-04,RE_24
2025-04-06,16:49:49,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,20:05:00,,,20:05:00,,,10,,,,,,departure,20:00,2025-01-04,RE_24
2025-04-06,16:49:50,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,21:05:00,,,21:05:00,,,10B,,,,,,departure,21:00,2025-01-04,RE_24
2025-04-06,16:49:51,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,22:05:00,,,22:05:00,,,9,,,,,,departure,22:00,2025-01-04,RE_24
2025-04-06,16:49:52,8505000,Luzern,RE,24,SBB,Olten,2025-01-04,23:05:00,,,23:05:00,,,11,,,,,,departure,23:00,2025-01-04,RE_24
2025-04-06,16:49:54,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,06:05:00,,,06:05:00,,,8,,,,,,departure,06:00,2025-01-05,RE_24
2025-04-06,16:49:55,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,07:05:00,,,07:05:00,,,10,,,,,,departure,07:00,2025-01-05,RE_24
2025-04-06,16:49:56,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-05,RE_24
2025-04-06,16:49:57,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-05,RE_24
2025-04-06,16:49:58,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-05,RE_24
2025-04-06,16:49:59,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,11:05:00,,,11:05:00,,,9,,,,,,departure,11:00,2025-01-05,RE_24
2025-04-06,16:50:00,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,12:05:00,,,12:05:00,,,9,,,,,,departure,12:00,2025-01-05,RE_24
2025-04-06,16:50:01,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,13:05:00,,,13:05:00,,,9,,,,,,departure,13:00,2025-01-05,RE_24
2025-04-06,16:50:02,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,14:05:00,,,14:05:00,,,9,,,,,,departure,14:00,2025-01-05,RE_24
2025-04-06,16:50:03,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,15:05:00,,,15:05:00,,,9,,,,,,departure,15:00,2025-01-05,RE_24
2025-04-06,16:50:04,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,16:05:00,,,16:05:00,,,10,,,,,,departure,16:00,2025-01-05,RE_24
2025-04-06,16:50:05,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-05,RE_24
2025-04-06,16:50:07,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-05,RE_24
2025-04-06,16:50:08,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-05,RE_24
2025-04-06,16:50:08,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,20:05:00,,,20:05:00,,,11,,,,,,departure,20:00,2025-01-05,RE_24
2025-04-06,16:50:09,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,21:05:00,,,21:05:00,,,11B,,,,,,departure,21:00,2025-01-05,RE_24
2025-04-06,16:50:10,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,22:05:00,,,22:05:00,,,9,,,,,,departure,22:00,2025-01-05,RE_24
2025-04-06,16:50:11,8505000,Luzern,RE,24,SBB,Olten,2025-01-05,23:05:00,,,23:05:00,,,9,,,,,,departure,23:00,2025-01-05,RE_24
2025-04-06,16:50:13,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,06:05:00,,,06:05:00,,,9,,,,,,departure,06:00,2025-01-06,RE_24
2025-04-06,16:50:14,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,07:05:00,,,07:05:00,,,9,,,,,,departure,07:00,2025-01-06,RE_24
2025-04-06,16:50:15,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-06,RE_24
2025-04-06,16:50:16,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-06,RE_24
2025-04-06,16:50:17,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-06,RE_24
2025-04-06,16:50:18,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,11:05:00,,,11:05:00,,,9,,,,,,departure,11:00,2025-01-06,RE_24
2025-04-06,16:50:19,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,12:05:00,,,12:05:00,,,9,,,,,,departure,12:00,2025-01-06,RE_24
2025-04-06,16:50:20,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,13:05:00,,,13:05:00,,,9,,,,,,departure,13:00,2025-01-06,RE_24
2025-04-06,16:50:21,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,14:05:00,,,14:05:00,,,9,,,,,,departure,14:00,2025-01-06,RE_24
2025-04-06,16:50:22,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,15:05:00,,,15:05:00,,,9,,,,,,departure,15:00,2025-01-06,RE_24
2025-04-06,16:50:23,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,16:05:00,,,16:05:00,,,9,,,,,,departure,16:00,2025-01-06,RE_24
2025-04-06,16:50:24,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-06,RE_24
2025-04-06,16:50:25,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-06,RE_24
2025-04-06,16:50:26,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-06,RE_24
2025-04-06,16:50:27,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,20:05:00,,,20:05:00,,,9,,,,,,departure,20:00,2025-01-06,RE_24
2025-04-06,16:50:28,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,21:05:00,,,21:05:00,,,9,,,,,,departure,21:00,2025-01-06,RE_24
2025-04-06,16:50:29,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,22:05:00,,,22:05:00,,,9,,,,,,departure,22:00,2025-01-06,RE_24
2025-04-06,16:50:30,8505000,Luzern,RE,24,SBB,Olten,2025-01-06,23:05:00,,,23:05:00,,,9,,,,,,departure,23:00,2025-01-06,RE_24
2025-04-06,16:50:32,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,06:05:00,,,06:05:00,,,9,,,,,,departure,06:00,2025-01-07,RE_24
2025-04-06,16:50:33,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,07:05:00,,,07:05:00,,,9,,,,,,departure,07:00,2025-01-07,RE_24
2025-04-06,16:50:34,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-07,RE_24
2025-04-06,16:50:35,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-07,RE_24
2025-04-06,16:50:36,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-07,RE_24
2025-04-06,16:50:37,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,11:05:00,,,11:05:00,,,9,,,,,,departure,11:00,2025-01-07,RE_24
2025-04-06,16:50:38,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,12:05:00,,,12:05:00,,,9,,,,,,departure,12:00,2025-01-07,RE_24
2025-04-06,16:50:39,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,13:05:00,,,13:05:00,,,9,,,,,,departure,13:00,2025-01-07,RE_24
2025-04-06,16:50:40,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,14:05:00,,,14:05:00,,,9,,,,,,departure,14:00,2025-01-07,RE_24
2025-04-06,16:50:41,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,15:05:00,,,15:05:00,,,9,,,,,,departure,15:00,2025-01-07,RE_24
2025-04-06,16:50:42,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,16:05:00,,,16:05:00,,,9,,,,,,departure,16:00,2025-01-07,RE_24
2025-04-06,16:50:43,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-07,RE_24
2025-04-06,16:50:44,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-07,RE_24
2025-04-06,16:50:45,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-07,RE_24
2025-04-06,16:50:46,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,20:05:00,,,20:05:00,,,9,,,,,,departure,20:00,2025-01-07,RE_24
2025-04-06,16:50:47,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,21:05:00,,,21:05:00,,,9,,,,,,departure,21:00,2025-01-07,RE_24
2025-04-06,16:50:48,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,22:05:00,,,22:05:00,,,9,,,,,,departure,22:00,2025-01-07,RE_24
2025-04-06,16:50:49,8505000,Luzern,RE,24,SBB,Olten,2025-01-07,23:05:00,,,23:05:00,,,9,,,,,,departure,23:00,2025-01-07,RE_24
2025-04-06,16:50:52,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,06:05:00,,,06:05:00,,,9,,,,,,departure,06:00,2025-01-08,RE_24
2025-04-06,16:50:53,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,07:05:00,,,07:05:00,,,9,,,,,,departure,07:00,2025-01-08,RE_24
2025-04-06,16:50:54,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-08,RE_24
2025-04-06,16:50:55,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-08,RE_24
2025-04-06,16:50:56,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-08,RE_24
2025-04-06,16:50:58,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,11:05:00,,,11:05:00,,,9,,,,,,departure,11:00,2025-01-08,RE_24
2025-04-06,16:50:59,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,12:05:00,,,12:05:00,,,9,,,,,,departure,12:00,2025-01-08,RE_24
2025-04-06,16:51:00,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,13:05:00,,,13:05:00,,,9,,,,,,departure,13:00,2025-01-08,RE_24
2025-04-06,16:51:01,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,14:05:00,,,14:05:00,,,9,,,,,,departure,14:00,2025-01-08,RE_24
2025-04-06,16:51:02,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,15:05:00,,,15:05:00,,,9,,,,,,departure,15:00,2025-01-08,RE_24
2025-04-06,16:51:03,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,16:05:00,,,16:05:00,,,9,,,,,,departure,16:00,2025-01-08,RE_24
2025-04-06,16:51:04,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-08,RE_24
2025-04-06,16:51:05,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-08,RE_24
2025-04-06,16:51:06,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-08,RE_24
2025-04-06,16:51:07,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,20:05:00,,,20:05:00,,,9,,,,,,departure,20:00,2025-01-08,RE_24
2025-04-06,16:51:08,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,21:05:00,,,21:05:00,,,9,,,,,,departure,21:00,2025-01-08,RE_24
2025-04-06,16:51:09,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,22:05:00,,,22:05:00,,,9,,,,,,departure,22:00,2025-01-08,RE_24
2025-04-06,16:51:10,8505000,Luzern,RE,24,SBB,Olten,2025-01-08,23:05:00,,,23:05:00,,,9,,,,,,departure,23:00,2025-01-08,RE_24
2025-04-06,16:51:12,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,06:05:00,,,06:05:00,,,9,,,,,,departure,06:00,2025-01-09,RE_24
2025-04-06,16:51:13,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,07:05:00,,,07:05:00,,,9,,,,,,departure,07:00,2025-01-09,RE_24
2025-04-06,16:51:15,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-09,RE_24
2025-04-06,16:51:15,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-09,RE_24
2025-04-06,16:51:16,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-09,RE_24
2025-04-06,16:51:17,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,11:05:00,,,11:05:00,,,9,,,,,,departure,11:00,2025-01-09,RE_24
2025-04-06,16:51:18,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,12:05:00,,,12:05:00,,,9,,,,,,departure,12:00,2025-01-09,RE_24
2025-04-06,16:51:19,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,13:05:00,,,13:05:00,,,9,,,,,,departure,13:00,2025-01-09,RE_24
2025-04-06,16:51:20,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,14:05:00,,,14:05:00,,,9,,,,,,departure,14:00,2025-01-09,RE_24
2025-04-06,16:51:21,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,15:05:00,,,15:05:00,,,9,,,,,,departure,15:00,2025-01-09,RE_24
2025-04-06,16:51:22,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,16:05:00,,,16:05:00,,,9,,,,,,departure,16:00,2025-01-09,RE_24
2025-04-06,16:51:23,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-09,RE_24
2025-04-06,16:51:24,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-09,RE_24
2025-04-06,16:51:25,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-09,RE_24
2025-04-06,16:51:26,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,20:05:00,,,20:05:00,,,9,,,,,,departure,20:00,2025-01-09,RE_24
2025-04-06,16:51:27,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,21:05:00,,,21:05:00,,,9,,,,,,departure,21:00,2025-01-09,RE_24
2025-04-06,16:51:28,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,22:05:00,,,22:05:00,,,9,,,,,,departure,22:00,2025-01-09,RE_24
2025-04-06,16:51:29,8505000,Luzern,RE,24,SBB,Olten,2025-01-09,23:05:00,,,23:05:00,,,9,,,,,,departure,23:00,2025-01-09,RE_24
2025-04-06,16:51:31,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,06:05:00,,,06:05:00,,,9,,,,,,departure,06:00,2025-01-10,RE_24
2025-04-06,16:51:32,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,07:05:00,,,07:05:00,,,9,,,,,,departure,07:00,2025-01-10,RE_24
2025-04-06,16:51:33,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-10,RE_24
2025-04-06,16:51:34,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-10,RE_24
2025-04-06,16:51:35,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-10,RE_24
2025-04-06,16:51:36,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,11:05:00,,,11:05:00,,,9,,,,,,departure,11:00,2025-01-10,RE_24
2025-04-06,16:51:37,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,12:05:00,,,12:05:00,,,9,,,,,,departure,12:00,2025-01-10,RE_24
2025-04-06,16:51:38,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,13:05:00,,,13:05:00,,,9,,,,,,departure,13:00,2025-01-10,RE_24
2025-04-06,16:51:39,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,14:05:00,,,14:05:00,,,9,,,,,,departure,14:00,2025-01-10,RE_24
2025-04-06,16:51:40,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,15:05:00,,,15:05:00,,,9,,,,,,departure,15:00,2025-01-10,RE_24
2025-04-06,16:51:41,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,16:05:00,,,16:05:00,,,9,,,,,,departure,16:00,2025-01-10,RE_24
2025-04-06,16:51:42,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-10,RE_24
2025-04-06,16:51:43,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-10,RE_24
2025-04-06,16:51:44,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-10,RE_24
2025-04-06,16:51:45,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,20:05:00,,,20:05:00,,,9,,,,,,departure,20:00,2025-01-10,RE_24
2025-04-06,16:51:46,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,21:05:00,,,21:05:00,,,9,,,,,,departure,21:00,2025-01-10,RE_24
2025-04-06,16:51:48,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,22:05:00,,,22:05:00,,,10,,,,,,departure,22:00,2025-01-10,RE_24
2025-04-06,16:51:49,8505000,Luzern,RE,24,SBB,Olten,2025-01-10,23:05:00,,,23:05:00,,,7,,,,,,departure,23:00,2025-01-10,RE_24
2025-04-06,16:51:51,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,06:05:00,,,06:05:00,,,8,,,,,,departure,06:00,2025-01-11,RE_24
2025-04-06,16:51:52,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,07:05:00,,,07:05:00,,,10,,,,,,departure,07:00,2025-01-11,RE_24
2025-04-06,16:51:53,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-11,RE_24
2025-04-06,16:51:54,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-11,RE_24
2025-04-06,16:51:55,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-11,RE_24
2025-04-06,16:51:56,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,11:05:00,,,11:05:00,,,9,,,,,,departure,11:00,2025-01-11,RE_24
2025-04-06,16:51:57,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,12:05:00,,,12:05:00,,,9,,,,,,departure,12:00,2025-01-11,RE_24
2025-04-06,16:51:58,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,13:05:00,,,13:05:00,,,9,,,,,,departure,13:00,2025-01-11,RE_24
2025-04-06,16:51:59,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,14:05:00,,,14:05:00,,,9,,,,,,departure,14:00,2025-01-11,RE_24
2025-04-06,16:52:00,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,15:05:00,,,15:05:00,,,9,,,,,,departure,15:00,2025-01-11,RE_24
2025-04-06,16:52:01,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,16:05:00,,,16:05:00,,,10,,,,,,departure,16:00,2025-01-11,RE_24
2025-04-06,16:52:02,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-11,RE_24
2025-04-06,16:52:03,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-11,RE_24
2025-04-06,16:52:04,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-11,RE_24
2025-04-06,16:52:05,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,20:05:00,,,20:05:00,,,10,,,,,,departure,20:00,2025-01-11,RE_24
2025-04-06,16:52:06,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,21:05:00,,,21:05:00,,,10B,,,,,,departure,21:00,2025-01-11,RE_24
2025-04-06,16:52:07,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,22:05:00,,,22:05:00,,,9,,,,,,departure,22:00,2025-01-11,RE_24
2025-04-06,16:52:08,8505000,Luzern,RE,24,SBB,Olten,2025-01-11,23:05:00,,,23:05:00,,,11,,,,,,departure,23:00,2025-01-11,RE_24
2025-04-06,16:52:10,8505000,Luzern,RE,24,SBB,Olten,2025-01-12,06:05:00,,,06:05:00,,,8,,,,,,departure,06:00,2025-01-12,RE_24
2025-04-06,16:52:11,8505000,Luzern,RE,24,SBB,Olten,2025-01-12,07:05:00,,,07:05:00,,,10,,,,,,departure,07:00,2025-01-12,RE_24
2025-04-06,16:52:12,8505000,Luzern,RE,24,SBB,Olten,2025-01-12,08:05:00,,,08:05:00,,,9,,,,,,departure,08:00,2025-01-12,RE_24
2025-04-06,16:52:13,8505000,Luzern,RE,24,SBB,Olten,2025-01-12,09:05:00,,,09:05:00,,,9,,,,,,departure,09:00,2025-01-12,RE_24
2025-04-06,16:52:14,8505000,Luzern,RE,24,SBB,Olten,2025-01-12,10:05:00,,,10:05:00,,,9,,,,,,departure,10:00,2025-01-12,RE_24
